y,x,bar,pub,ice_cream,charging_station,cinema,theatre,supermarket,church,mosque,synagogue,hotel,museum
55.0,32.0,2,1,0,0,4,0,0,6,0,0,6,4
55.0,33.0,2,0,0,0,0,1,0,7,0,0,4,4
56.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,-8.0,0,3,0,2,0,0,0,3,0,0,5,1
56.0,-7.0,0,6,2,7,0,1,0,10,0,0,16,8
56.0,-6.0,2,46,0,12,2,0,2,31,0,0,97,17
56.0,-5.0,3,42,4,21,1,0,1,30,0,0,102,8
56.0,-4.0,60,295,10,108,9,16,8,193,0,0,198,46
56.0,-3.0,41,184,13,30,6,9,7,126,2,1,95,35
56.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,8.0,74,8,24,78,7,8,21,253,0,0,45,72
56.0,9.0,76,7,23,68,17,19,32,332,0,0,47,72
56.0,10.0,167,41,42,107,13,25,22,238,2,0,56,56
56.0,11.0,1,0,5,1,0,0,0,1,0,0,1,1
56.0,12.0,40,25,31,35,11,14,8,94,1,0,70,55
56.0,13.0,3,4,5,11,4,4,4,54,0,0,19,26
56.0,14.0,2,14,1,30,5,8,4,42,0,0,33,30
56.0,15.0,1,13,2,23,6,7,1,46,0,0,25,28
56.0,16.0,3,8,7,4,5,4,0,26,0,0,26,5
56.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,18.0,0,0,0,1,0,0,0,3,0,0,0,2
56.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,20.0,2,0,0,0,0,1,0,0,0,0,5,1
56.0,21.0,16,5,1,13,2,7,1,42,0,0,44,30
56.0,22.0,5,2,1,5,1,4,0,34,0,0,15,18
56.0,23.0,26,11,0,17,2,13,1,28,0,2,51,44
56.0,24.0,194,60,7,38,8,33,5,85,0,0,143,88
56.0,25.0,2,2,1,4,1,15,0,28,0,0,11,25
56.0,26.0,2,1,0,3,2,9,0,21,0,0,8,13
56.0,27.0,2,0,0,8,3,0,0,24,0,0,9,20
56.0,28.0,2,0,0,1,0,1,0,7,0,0,10,3
56.0,29.0,2,0,0,0,1,0,0,6,0,0,5,4
56.0,30.0,11,8,0,0,2,1,0,8,0,0,14,6
56.0,31.0,1,1,0,1,1,1,0,12,0,0,6,4
56.0,32.0,1,1,0,0,1,0,0,8,0,0,6,4
56.0,33.0,1,0,0,0,0,0,1,8,0,0,4,4
57.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,1
57.0,-8.0,0,5,0,11,0,0,1,13,0,0,10,4
57.0,-7.0,3,10,0,10,0,0,0,14,0,0,35,4
57.0,-6.0,4,27,1,10,0,0,0,24,0,0,55,9
57.0,-5.0,13,68,2,38,3,6,3,80,0,0,124,23
57.0,-4.0,19,39,3,15,1,2,0,41,0,0,96,20
57.0,-3.0,33,165,9,51,4,9,14,146,0,0,130,30
57.0,-2.0,1,12,1,0,0,0,1,11,0,0,11,3
57.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,7.0,0,0,0,1,0,0,0,1,0,0,0,0
57.0,8.0,3,2,2,2,0,0,1,17,0,0,5,3
57.0,9.0,97,16,43,47,8,10,20,112,0,0,47,30
57.0,10.0,22,8,13,12,3,1,5,85,0,0,38,29
57.0,11.0,41,89,16,47,10,22,3,69,1,1,89,39
57.0,12.0,5,18,9,27,7,7,3,169,0,0,42,25
57.0,13.0,0,2,0,3,4,7,3,117,0,0,12,8
57.0,14.0,3,8,2,22,7,8,2,69,0,0,40,31
57.0,15.0,0,1,0,4,4,11,1,33,0,0,15,17
57.0,16.0,1,3,2,8,4,3,1,18,0,0,16,15
57.0,17.0,0,0,1,0,1,1,0,1,0,0,1,3
57.0,18.0,6,4,2,4,2,2,0,43,0,0,22,20
57.0,19.0,0,0,0,2,2,0,0,2,0,0,3,4
57.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,21.0,2,7,0,2,1,3,0,8,0,0,9,7
57.0,22.0,2,0,0,9,1,5,0,8,0,0,8,14
57.0,23.0,0,1,0,0,0,0,0,4,0,0,6,7
57.0,24.0,19,11,3,15,2,5,0,21,0,0,39,25
57.0,25.0,7,2,1,13,1,8,0,21,0,0,30,22
57.0,26.0,2,7,0,8,1,7,0,27,0,0,3,32
57.0,27.0,2,3,0,3,1,2,3,26,0,0,26,25
57.0,28.0,29,15,0,1,5,5,2,39,0,0,49,20
57.0,29.0,0,1,0,0,1,3,0,16,0,0,9,5
57.0,30.0,0,0,0,0,0,0,0,4,0,0,0,0
57.0,31.0,0,1,0,0,3,2,1,9,0,0,6,7
57.0,32.0,1,0,0,0,0,0,0,7,0,0,6,2
57.0,33.0,4,0,1,0,3,2,0,28,0,0,49,14
58.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0
58.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0
58.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0
58.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0
58.0,-8.0,0,0,0,1,0,0,0,0,0,0,0,1
58.0,-7.0,0,8,0,8,0,1,0,20,0,0,13,8
58.0,-6.0,2,2,0,1,0,0,0,0,0,0,11,1
58.0,-5.0,2,2,0,1,0,0,0,4,0,0,16,2
58.0,-4.0,5,16,3,4,1,1,1,17,0,0,39,20
58.0,-3.0,8,2,1,4,1,2,0,8,0,0,13,7
58.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0
58.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0
58.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
58.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
58.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
58.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0
58.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0
58.0,5.0,33,27,1,102,4,4,1,73,0,0,40,54
58.0,6.0,1,7,0,35,8,3,0,37,0,0,16,30
58.0,7.0,5,13,0,54,4,3,0,54,0,0,19,42
58.0,8.0,6,6,3,93,3,8,1,57,0,0,18,43
58.0,9.0,6,4,6,27,2,1,0,18,0,0,9,9
58.0,10.0,0,2,0,2,0,0,0,1,0,0,1,2
58.0,11.0,2,5,2,26,5,5,7,94,0,0,47,23
58.0,12.0,2,9,2,3,6,6,3,121,0,0,26,31
58.0,13.0,1,8,1,12,8,9,1,180,0,0,33,34
58.0,14.0,2,0,9,8,2,2,3,53,0,0,31,30
58.0,15.0,4,19,6,28,6,6,0,93,0,0,27,32
58.0,16.0,3,13,6,23,8,11,0,46,0,0,35,26
58.0,17.0,2,2,1,5,1,4,1,19,0,0,10,13
58.0,18.0,2,0,0,0,0,0,0,2,0,0,2,2
58.0,19.0,0,0,0,0,0,0,0,0,0,0,0,1
58.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0
58.0,21.0,0,0,0,0,0,0,0,0,0,0,1,0
58.0,22.0,5,9,0,4,4,2,0,32,0,0,24,19
58.0,23.0,8,4,1,3,0,0,0,28,0,0,12,17
58.0,24.0,13,17,0,5,2,4,1,29,0,0,33,15
58.0,25.0,9,12,3,7,3,8,1,26,0,0,17,34
58.0,26.0,18,22,2,10,4,7,0,37,0,0,33,54
58.0,27.0,4,8,0,2,0,0,0,19,0,0,7,15
58.0,28.0,0,0,0,0,0,0,0,10,0,0,0,1
58.0,29.0,1,0,0,0,2,2,0,13,0,0,16,4
58.0,30.0,3,0,0,0,0,3,2,19,0,0,1,2
58.0,31.0,31,10,1,0,3,10,0,58,0,0,23,24
58.0,32.0,1,1,0,0,2,1,0,4,0,0,2,2
58.0,33.0,7,1,0,1,4,3,0,20,0,0,9,4
59.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,-4.0,0,2,0,2,0,0,0,3,0,0,3,2
59.0,-3.0,0,2,0,1,0,0,0,3,0,0,7,7
59.0,-2.0,0,1,0,0,0,0,0,2,0,0,4,5
59.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,4.0,0,0,0,0,0,0,0,1,0,0,0,1
59.0,5.0,7,15,2,70,8,6,0,71,0,0,20,56
59.0,6.0,0,3,0,18,4,0,0,17,0,0,13,26
59.0,7.0,2,0,0,13,0,0,0,11,0,0,6,10
59.0,8.0,3,4,0,25,1,0,0,30,0,0,13,15
59.0,9.0,6,13,2,101,6,10,0,90,0,0,27,28
59.0,10.0,121,172,13,777,25,63,2,286,10,0,144,154
59.0,11.0,9,22,1,179,5,8,2,102,1,0,17,41
59.0,12.0,0,5,0,16,4,4,4,41,0,0,20,27
59.0,13.0,4,8,1,13,6,10,5,34,0,0,24,31
59.0,14.0,1,1,0,10,2,6,1,39,0,0,18,24
59.0,15.0,12,11,4,6,6,11,4,54,0,0,28,21
59.0,16.0,4,13,5,12,10,14,0,74,0,0,33,37
59.0,17.0,30,54,13,55,18,23,2,186,3,0,124,68
59.0,18.0,131,127,38,92,25,78,5,147,2,1,194,101
59.0,19.0,0,0,0,2,0,0,0,0,0,0,1,3
59.0,20.0,0,0,0,1,0,0,0,0,0,0,2,3
59.0,21.0,0,0,0,0,0,0,0,2,0,0,1,1
59.0,22.0,2,0,2,5,1,0,1,2,0,0,3,7
59.0,23.0,2,1,8,6,1,1,0,3,0,0,5,7
59.0,24.0,99,56,11,86,11,28,3,53,0,1,88,79
59.0,25.0,8,7,0,2,1,4,1,13,0,0,5,22
59.0,26.0,1,8,0,0,1,3,0,12,0,0,8,14
59.0,27.0,12,5,0,3,1,4,0,8,0,0,11,9
59.0,28.0,7,7,0,1,4,5,3,18,0,0,27,12
59.0,29.0,21,10,6,2,4,9,1,43,0,0,33,60
59.0,30.0,554,248,11,34,64,124,4,142,2,2,886,291
59.0,31.0,6,0,0,0,1,3,0,17,0,0,7,14
59.0,32.0,3,1,1,0,3,0,0,7,0,0,15,3
59.0,33.0,1,0,0,0,2,1,0,14,0,0,6,2
